Name,Sign List
12n_0200,"[-1, -1, -1, -1, -1, -1, 1, 1, -1, 1, -1, 1, 1, -1]"
12n_0201,"[-1, -1, 1, -1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1]"
12n_0202,"[-1, 1, -1, -1, -1, -1, -1, -1, 1, -1, -1, 1, 1, 1]"
12n_0203,"[1, 1, -1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1]"
12n_0204,"[1, 1, -1, 1, 1, 1, -1, 1, -1, -1, 1, 1, 1, 1]"
12n_0211,"[-1, 1, -1, 1, -1, 1, 1, -1, -1, 1, 1, 1, -1, 1]"
12n_0219,"[-1, 1, -1, -1, 1, 1, 1, 1, 1, -1, -1, 1, 1, -1]"
12n_0220,"[-1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1]"
12n_0221,"[-1, 1, 1, 1, 1, 1, -1, -1, -1, 1, -1, 1]"
12n_0222,"[1, 1, -1, 1, 1, -1, 1, 1, 1, -1, 1, 1, 1, 1]"
12n_0223,"[-1, 1, -1, 1, -1, 1, 1, 1, -1, -1, 1, 1, 1, 1]"
12n_0224,"[-1, 1, -1, 1, 1, 1, -1, -1, -1, -1, -1, 1]"
12n_0225,"[-1, 1, -1, -1, 1, 1, 1, -1, 1, -1, 1, 1, 1, 1]"
12n_0229,"[-1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1]"
12n_0245,"[-1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1]"
12n_0246,"[-1, -1, 1, -1, -1, -1, 1, -1, 1, 1, 1, 1, 1, -1]"
12n_0247,"[-1, 1, 1, 1, 1, -1, -1, 1, 1, -1, -1, 1, 1, 1, 1, 1]"
12n_0258,"[1, 1, -1, -1, 1, -1, -1, 1, -1, -1, -1, 1, 1, 1]"
12n_0260,"[-1, -1, -1, -1, -1, 1, -1, -1, 1, 1, 1, -1, -1, 1, 1, -1]"
12n_0261,"[-1, 1, -1, 1, 1, 1, -1, 1, -1, 1, 1, 1]"
12n_0265,"[-1, -1, -1, 1, -1, -1, 1, 1, -1, 1, 1, -1, 1, 1]"
12n_0266,"[-1, 1, -1, 1, 1, -1, -1, 1, -1, 1, -1, 1, 1, 1]"
12n_0267,"[1, 1, -1, -1, 1, 1, -1, -1, 1, -1, 1, 1, 1, 1]"
12n_0268,"[-1, 1, -1, -1, -1, -1, 1, -1, 1, -1, 1, -1, 1, 1, 1, 1]"
12n_0269,"[-1, 1, -1, -1, 1, 1, -1, -1, 1, -1, -1, 1, 1, 1]"
12n_0270,"[-1, 1, -1, -1, -1, -1, 1, -1, -1, -1, -1, 1, -1, 1]"
12n_0280,"[-1, 1, 1, 1, -1, -1, 1, 1, -1, 1, 1, 1]"
12n_0282,"[-1, -1, -1, 1, -1, -1, 1, -1, -1, -1, 1, 1]"
12n_0283,"[-1, -1, 1, 1, -1, -1, 1, 1, -1, 1, 1, 1]"
12n_0284,"[-1, 1, -1, 1, -1, 1, -1, -1, 1, 1, 1, -1, 1, 1]"
12n_0285,"[-1, 1, 1, 1, -1, -1, 1, 1, -1, 1, 1, 1]"
12n_0286,"[-1, -1, 1, 1, -1, -1, 1, 1, -1, 1, 1, 1]"
12n_0287,"[-1, -1, -1, 1, -1, -1, -1, 1, -1, -1, 1, 1]"
12n_0290,"[-1, 1, 1, 1, 1, -1, 1, 1, 1, -1, 1, 1, 1, 1]"
12n_0291,"[-1, -1, -1, -1, -1, -1, -1, 1, 1, 1, -1, 1, 1, 1]"
12n_0294,"[-1, 1, 1, 1, -1, -1, 1, 1, 1, -1, 1, 1]"
12n_0302,"[-1, 1, 1, 1, -1, -1, 1, 1, -1, 1, -1, -1, 1, 1]"
12n_0308,"[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1]"
12n_0310,"[-1, 1, 1, 1, 1, 1, -1, -1, -1, 1, -1, -1, 1, 1]"
12n_0311,"[-1, -1, 1, -1, -1, -1, 1, 1, -1, 1, -1, 1, 1, -1]"
12n_0329,"[-1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1]"
12n_0330,"[-1, -1, 1, -1, 1, 1, 1, 1, -1, 1, -1, 1, 1, 1]"
12n_0331,"[-1, -1, -1, -1, -1, 1, -1, -1, 1, 1, -1, 1, 1, -1]"
12n_0332,"[-1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, 1, -1, 1]"
12n_0333,"[-1, 1, 1, 1, -1, -1, 1, -1, 1, -1, 1, -1, 1, 1]"
12n_0334,"[-1, -1, -1, 1, -1, -1, -1, 1, 1, -1, 1, 1, 1, -1]"
12n_0357,"[-1, -1, 1, 1, -1, 1, 1, -1, -1, 1, 1, -1, 1, 1]"
12n_0359,"[-1, -1, -1, 1, 1, -1, -1, -1, 1, 1, 1, -1, -1, 1, 1, 1]"
12n_0363,"[-1, -1, 1, -1, 1, -1, -1, -1, 1, -1, -1, 1]"
12n_0364,"[-1, 1, 1, -1, -1, -1, 1, 1, -1, 1, 1, -1, 1, 1]"
12n_0365,"[-1, 1, -1, 1, -1, -1, -1, 1, 1, -1, -1, 1, -1, 1]"
12n_0368,"[1, 1, 1, -1, 1, 1, 1, -1, -1, 1, 1, 1, 1, 1]"
12n_0369,"[1, 1, -1, -1, 1, 1, -1, -1, 1, 1, 1, -1, 1, 1]"
12n_0375,"[-1, 1, -1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1]"
12n_0377,"[-1, 1, -1, -1, 1, -1, -1, 1, -1, -1, 1, 1, 1, 1]"
12n_0379,"[-1, -1, 1, -1, 1, -1, -1, -1, -1, 1, -1, -1, 1, 1]"
12n_0380,"[1, -1, -1, 1, 1, 1, -1, 1, -1, 1, -1, -1, 1, 1]"
12n_0383,"[-1, 1, 1, 1, -1, 1, 1, -1, 1, 1, 1, 1]"
12n_0386,"[1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1]"
12n_0387,"[-1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1]"
12n_0388,"[-1, 1, 1, 1, -1, -1, 1, -1, 1, -1, 1, 1]"
12n_0389,"[-1, -1, 1, 1, 1, -1, -1, 1, 1, 1, 1, 1]"
12n_0392,"[-1, 1, 1, -1, -1, -1, 1, 1, -1, 1, 1, -1, 1, 1]"
12n_0398,"[-1, -1, 1, -1, -1, -1, -1, -1, 1, -1, -1, 1]"
12n_0399,"[-1, -1, 1, 1, -1, -1, -1, 1, 1, -1, -1, 1]"
12n_0401,"[-1, -1, 1, 1, -1, -1, 1, 1, 1, 1, 1, 1]"
12n_0402,"[-1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1]"
12n_0403,"[-1, -1, -1, 1, 1, -1, 1, -1, -1, -1, -1, 1, 1, 1]"
12n_0404,"[-1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, -1]"
12n_0409,"[-1, -1, -1, -1, -1, -1, -1, 1, -1, -1, 1, 1, 1, 1]"
12n_0410,"[-1, 1, 1, -1, 1, 1, 1, 1, -1, -1, 1, 1, -1, 1]"
12n_0412,"[-1, -1, 1, 1, -1, 1, 1, -1, -1, -1, -1, -1, 1, 1]"
12n_0413,"[-1, -1, 1, 1, -1, 1, 1, 1, 1, -1, -1, -1, 1, 1]"
12n_0419,"[1, 1, 1, -1, 1, 1, -1, -1, 1, 1, 1, 1, 1, 1]"
12n_0420,"[-1, -1, -1, 1, -1, 1, 1, -1, 1, 1, 1, 1]"
12n_0421,"[-1, -1, 1, 1, -1, -1, -1, 1, -1, 1, 1, -1, 1, 1]"
12n_0422,"[-1, -1, -1, 1, 1, -1, 1, -1, 1, -1, 1, -1, 1, 1]"
12n_0423,"[-1, -1, 1, -1, -1, -1, -1, 1, -1, 1, 1, -1, 1, 1]"
12n_0425,"[-1, -1, 1, 1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1]"
12n_0426,"[1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1]"
12n_0435,"[-1, -1, 1, -1, -1, -1, 1, -1, 1, -1, 1, 1]"
12n_0438,"[-1, 1, 1, 1, -1, -1, 1, 1, 1, -1, -1, 1, 1, 1]"
12n_0439,"[-1, -1, -1, 1, -1, 1, 1, 1, -1, 1, -1, -1, -1, 1]"
12n_0440,"[-1, 1, -1, 1, -1, -1, -1, 1, 1, -1, -1, 1, 1, 1]"
12n_0441,"[1, -1, 1, 1, 1, 1, 1, 1, 1, -1, -1, 1, 1, 1]"
12n_0442,"[-1, -1, -1, 1, 1, -1, -1, 1, 1, 1, -1, 1, 1, 1]"
12n_0443,"[-1, -1, -1, 1, -1, 1, 1, 1, -1, 1, -1, -1, 1, 1]"
12n_0444,"[-1, -1, 1, 1, -1, -1, 1, -1, -1, 1, 1, 1]"
12n_0445,"[-1, 1, 1, 1, 1, -1, -1, 1, 1, 1, -1, 1, 1, 1]"
12n_0458,"[-1, -1, 1, 1, -1, -1, 1, -1, -1, 1, 1, 1]"
12n_0459,"[-1, 1, 1, 1, -1, 1, 1, -1, 1, 1, 1, 1]"
12n_0460,"[-1, -1, 1, 1, -1, -1, -1, 1, -1, 1, -1, 1]"
12n_0464,"[-1, 1, 1, -1, 1, -1, 1, 1, -1, 1, -1, 1, 1, 1]"
12n_0480,"[-1, 1, 1, -1, -1, -1, 1, 1, -1, 1, -1, 1]"
12n_0483,"[-1, 1, -1, 1, 1, -1, 1, -1, 1, -1, -1, 1, 1, 1]"
12n_0484,"[-1, -1, 1, 1, 1, -1, 1, 1, 1, -1, -1, -1, 1, 1]"
12n_0491,"[-1, -1, -1, 1, 1, 1, -1, 1, -1, -1, 1, -1, -1, 1]"
12n_0493,"[-1, 1, -1, -1, 1, 1, -1, -1, 1, -1, -1, 1, 1, 1]"
12n_0494,"[-1, -1, 1, 1, 1, 1, -1, -1, 1, 1, 1, 1]"
12n_0495,"[-1, -1, 1, 1, -1, -1, 1, -1, 1, -1, -1, -1, 1, 1]"
12n_0496,"[-1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1]"
12n_0497,"[-1, -1, 1, -1, -1, -1, 1, 1, -1, -1, 1, 1, 1, 1]"
12n_0499,"[-1, -1, 1, -1, -1, -1, 1, -1, 1, -1, 1, 1]"
12n_0500,"[-1, 1, 1, 1, -1, -1, -1, -1, -1, -1, -1, 1, 1, 1]"
12n_0502,"[1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1]"
12n_0505,"[-1, -1, -1, 1, -1, -1, 1, -1, -1, -1, 1, 1]"
12n_0507,"[-1, -1, 1, -1, -1, -1, 1, -1, -1, -1, 1, 1]"
12n_0508,"[1, 1, 1, 1, -1, 1, -1, -1, 1, 1, 1, -1, 1, 1]"
12n_0518,"[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
12n_0525,"[-1, 1, 1, -1, -1, -1, -1, 1, 1, -1, 1, -1, -1, 1, 1, 1]"
12n_0527,"[-1, 1, 1, 1, -1, -1, 1, 1, 1, -1, 1, 1, 1, 1]"
12n_0533,"[-1, 1, -1, -1, 1, 1, -1, 1, 1, 1, -1, 1, 1, 1]"
12n_0535,"[-1, -1, 1, -1, -1, -1, -1, 1, 1, -1, -1, 1, 1, 1]"
12n_0536,"[-1, 1, 1, -1, 1, 1, -1, -1, 1, -1, 1, -1, 1, 1]"
12n_0543,"[-1, -1, 1, -1, -1, -1, -1, -1, 1, -1, -1, 1, 1, 1]"
12n_0546,"[-1, -1, 1, 1, -1, 1, -1, -1, -1, -1, -1, 1, 1, 1]"
12n_0547,"[-1, -1, 1, 1, -1, -1, -1, 1, 1, -1, -1, 1, -1, 1]"
12n_0549,"[-1, 1, 1, 1, -1, 1, -1, 1, -1, 1, 1, 1, 1, 1]"
12n_0550,"[-1, -1, -1, 1, -1, -1, 1, -1, -1, -1, 1, -1, 1, 1]"
12n_0551,"[-1, 1, 1, 1, 1, -1, -1, 1, 1, -1, 1, 1, 1, 1]"
12n_0552,"[-1, -1, 1, -1, 1, 1, -1, -1, -1, -1, 1, 1]"
12n_0553,"[-1, -1, 1, -1, -1, 1, 1, -1, -1, 1, -1, -1, 1, 1]"
12n_0554,"[-1, -1, -1, -1, 1, 1, 1, -1, -1, -1, -1, 1, -1, -1, 1, 1, 1, 1]"
12n_0555,"[-1, -1, -1, -1, 1, -1, -1, 1, -1, 1, -1, 1, -1, 1, 1, -1]"
12n_0556,"[1, -1, 1, -1, -1, 1, 1, -1, -1, 1, 1, -1, 1, 1]"
12n_0564,"[-1, -1, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1, 1, 1]"
12n_0565,"[-1, -1, -1, 1, -1, 1, 1, -1, -1, -1, -1, 1, 1, 1]"
12n_0566,"[-1, -1, 1, -1, -1, -1, 1, 1, -1, 1, -1, 1, 1, -1]"
12n_0567,"[-1, 1, 1, -1, -1, -1, 1, 1, -1, -1, -1, 1, 1, 1]"
12n_0570,"[-1, -1, -1, -1, -1, 1, -1, -1, -1, 1, 1, -1]"
12n_0571,"[-1, -1, -1, 1, 1, -1, -1, -1, 1, 1, 1, 1]"
12n_0572,"[-1, -1, -1, 1, -1, 1, -1, -1, -1, -1, 1, -1, 1, 1]"
12n_0573,"[-1, 1, -1, -1, 1, 1, 1, -1, 1, -1, -1, 1, 1, 1]"
12n_0574,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
12n_0575,"[1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1]"
12n_0576,"[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
12n_0577,"[-1, 1, -1, 1, 1, 1, 1, 1, -1, 1, 1, -1, 1, 1]"
12n_0578,"[-1, 1, 1, 1, -1, -1, -1, 1, 1, 1, -1, -1, 1, 1]"
12n_0579,"[-1, 1, 1, -1, -1, 1, -1, -1, -1, 1, -1, 1]"
12n_0581,"[1, 1, 1, 1, 1, 1, -1, -1, 1, 1, 1, 1, 1, 1]"
12n_0582,"[-1, 1, -1, 1, 1, 1, 1, 1, -1, 1, -1, -1, 1, 1]"
12n_0583,"[-1, -1, 1, 1, 1, -1, -1, -1, 1, 1, 1, 1, -1, 1]"
12n_0587,"[-1, -1, -1, -1, 1, 1, -1, 1, -1, 1, 1, 1, 1, -1]"
12n_0597,"[-1, 1, 1, 1, 1, -1, 1, -1, -1, -1, -1, 1, 1, 1]"
12n_0598,"[-1, 1, 1, -1, 1, 1, 1, -1, -1, 1, -1, -1, 1, 1]"
12n_0600,"[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1]"
12n_0601,"[1, 1, -1, 1, -1, 1, 1, -1, 1, -1, -1, 1, 1, 1, 1, -1]"
12n_0602,"[-1, 1, -1, 1, -1, -1, 1, 1, 1, -1, 1, 1, -1, 1]"
12n_0603,"[1, 1, 1, 1, -1, 1, 1, 1, -1, -1, 1, 1, 1, 1]"
12n_0604,"[-1, 1, -1, -1, -1, 1, 1, -1, -1, -1, -1, -1]"
12n_0605,"[-1, 1, 1, 1, -1, -1, -1, -1, 1, 1, -1, -1, 1, 1]"
12n_0611,"[-1, 1, 1, -1, -1, 1, 1, -1, -1, 1, 1, 1, -1, 1]"
12n_0613,"[-1, -1, -1, 1, -1, 1, -1, 1, -1, -1, 1, 1, 1, 1]"
12n_0615,"[1, 1, -1, -1, -1, 1, 1, -1, 1, 1, -1, 1, 1, -1]"
12n_0622,"[-1, -1, 1, -1, 1, -1, 1, -1, 1, 1, 1, 1, 1, -1]"
12n_0626,"[-1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, 1, -1, 1]"
12n_0627,"[1, -1, -1, 1, -1, 1, -1, -1, -1, 1, 1, 1, 1, 1]"
12n_0628,"[-1, 1, -1, -1, 1, -1, -1, -1, 1, -1, 1, 1]"
12n_0629,"[-1, -1, -1, -1, 1, -1, -1, -1, 1, -1, 1, 1]"
12n_0630,"[-1, 1, -1, 1, 1, -1, -1, 1, 1, -1, 1, 1]"
12n_0631,"[-1, -1, 1, -1, 1, 1, -1, -1, 1, 1, 1, 1]"
12n_0632,"[-1, -1, 1, -1, -1, 1, -1, -1, -1, 1, -1, 1]"
12n_0636,"[-1, -1, 1, -1, 1, 1, -1, -1, 1, 1, 1, 1]"
12n_0637,"[-1, -1, 1, 1, 1, 1, -1, -1, 1, 1, -1, 1, 1, 1]"
12n_0638,"[1, 1, 1, 1, 1, -1, 1, -1, 1, 1, 1, 1, 1, 1]"
12n_0640,"[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
12n_0641,"[-1, -1, -1, 1, -1, -1, -1, 1, -1, -1, -1, 1, 1, 1]"
12n_0642,"[-1, -1, -1, -1, 1, 1, -1, -1, -1, -1, -1, -1, 1, 1, -1, -1]"
12n_0653,"[-1, 1, 1, -1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1]"
12n_0654,"[-1, 1, 1, 1, 1, -1, 1, 1, 1, -1, 1, -1, 1, 1]"
12n_0655,"[-1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1]"
12n_0656,"[-1, -1, 1, -1, -1, -1, -1, 1, -1, 1, -1, -1, 1, 1]"
12n_0657,"[-1, 1, 1, 1, -1, -1, -1, 1, 1, 1, -1, -1, 1, 1]"
12n_0660,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, 1, -1, 1]"
12n_0664,"[-1, -1, 1, -1, 1, 1, -1, -1, 1, -1, 1, 1]"
12n_0665,"[-1, -1, -1, -1, -1, 1, -1, -1, 1, 1, -1, 1, 1, -1]"
12n_0666,"[-1, 1, 1, 1, 1, -1, 1, 1, 1, 1, -1, 1]"
12n_0667,"[-1, 1, 1, 1, 1, -1, 1, -1, 1, -1, 1, 1, 1, 1]"
12n_0668,"[-1, 1, 1, 1, 1, -1, 1, -1, 1, 1, -1, 1, 1, 1]"
12n_0669,"[-1, -1, 1, -1, 1, 1, 1, 1, -1, 1, -1, 1, 1, 1]"
12n_0672,"[-1, 1, -1, -1, -1, -1, 1, -1, -1, -1, 1, -1, -1, 1, 1, 1]"
12n_0674,"[1, -1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1]"
12n_0675,"[1, 1, 1, -1, -1, -1, 1, -1, -1, 1, 1, 1]"
12n_0676,"[1, 1, -1, 1, -1, -1, -1, -1, -1, 1, -1, 1, 1, 1]"
12n_0690,"[1, 1, -1, -1, 1, -1, -1, -1, 1, -1, -1, 1, 1, 1]"
12n_0697,"[1, 1, -1, 1, 1, 1, -1, 1, -1, 1, -1, 1, 1, 1]"
12n_0700,"[-1, -1, 1, -1, -1, -1, -1, -1, -1, -1, 1, 1, -1, 1]"
12n_0701,"[-1, -1, -1, 1, -1, -1, -1, 1, -1, -1, -1, 1, 1, -1]"
12n_0717,"[1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 1, 1]"
12n_0726,"[-1, -1, 1, 1, 1, 1, 1, 1, -1, 1, -1, 1, 1, 1]"
12n_0737,"[1, 1, -1, 1, -1, 1, -1, 1, -1, -1, 1, 1, 1, 1]"
12n_0738,"[-1, 1, 1, 1, 1, 1, -1, -1, 1, 1, 1, 1, 1, 1]"
12n_0740,"[-1, 1, 1, -1, -1, 1, -1, 1, -1, -1, -1, 1, 1, 1]"
12n_0744,"[-1, 1, 1, 1, -1, 1, 1, 1, -1, -1, 1, 1, 1, 1]"
12n_0750,"[-1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1]"
12n_0751,"[-1, 1, 1, 1, -1, -1, -1, 1, -1, 1, 1, 1]"
12n_0752,"[-1, -1, 1, -1, -1, 1, 1, 1, -1, 1, 1, 1, 1, 1]"
12n_0753,"[-1, 1, 1, 1, 1, 1, -1, 1, 1, 1, -1, 1, 1, 1]"
12n_0754,"[-1, 1, -1, 1, 1, 1, -1, -1, 1, -1, -1, 1, 1, 1]"
12n_0756,"[-1, 1, -1, -1, -1, 1, 1, -1, 1, -1, 1, 1, 1, 1]"
12n_0759,"[-1, 1, 1, 1, -1, -1, 1, 1, -1, 1, -1, 1, 1, 1]"
12n_0762,"[-1, 1, 1, -1, -1, 1, 1, -1, 1, 1, 1, -1, 1, 1]"
12n_0767,"[-1, -1, 1, 1, -1, -1, -1, -1, 1, 1, -1, -1]"
12n_0769,"[-1, -1, -1, -1, -1, 1, 1, -1, -1, 1, -1, -1, 1, 1]"
12n_0770,"[-1, 1, 1, 1, 1, 1, -1, 1, 1, 1, -1, 1, 1, 1]"
12n_0774,"[-1, -1, 1, -1, -1, 1, -1, -1, 1, -1, 1, -1, -1, 1]"
12n_0779,"[-1, 1, 1, -1, 1, 1, -1, -1, 1, -1, 1, 1, 1, 1]"
12n_0780,"[-1, -1, 1, -1, 1, -1, 1, 1, 1, 1, -1, -1, 1, 1]"
12n_0781,"[-1, 1, 1, -1, -1, -1, 1, 1, -1, -1, 1, 1, 1, 1]"
12n_0782,"[-1, 1, -1, -1, 1, 1, -1, -1, 1, -1, -1, 1, 1, 1]"
12n_0784,"[-1, -1, 1, -1, 1, -1, 1, -1, 1, 1, 1, 1, -1, 1]"
12n_0791,"[1, 1, -1, 1, -1, 1, 1, 1, -1, -1, 1, 1, 1, 1]"
12n_0799,"[-1, -1, 1, 1, -1, 1, 1, -1, 1, 1, -1, 1, 1, 1]"
12n_0803,"[-1, 1, 1, 1, 1, 1, -1, 1, -1, 1, -1, 1, 1, 1]"
12n_0806,"[1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, -1, -1, 1, 1, 1]"
12n_0807,"[-1, 1, 1, 1, 1, 1, 1, 1, -1, -1, 1, 1, 1, 1]"
12n_0809,"[-1, 1, 1, 1, -1, 1, -1, -1, 1, 1, 1, -1, 1, 1, -1, 1]"
12n_0811,"[-1, -1, 1, -1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1]"
12n_0812,"[-1, -1, -1, 1, -1, 1, 1, 1, 1, -1, -1, 1, 1, 1]"
12n_0813,"[-1, -1, 1, 1, -1, -1, -1, -1, -1, 1, -1, 1, 1, 1]"
12n_0823,"[-1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, 1, 1, 1]"
12n_0825,"[-1, -1, 1, 1, 1, 1, -1, 1, -1, 1, -1, 1, 1, 1]"
12n_0826,"[-1, -1, 1, 1, 1, -1, 1, 1, -1, -1, 1, 1, 1, 1]"
12n_0831,"[-1, 1, 1, -1, -1, 1, 1, 1, -1, 1, 1, 1]"
12n_0832,"[-1, 1, -1, -1, 1, -1, -1, -1, -1, 1, -1, -1, 1, 1]"
12n_0833,"[-1, 1, 1, 1, -1, 1, -1, -1, 1, -1, -1, -1, 1, 1]"
12n_0836,"[1, -1, 1, 1, 1, 1, 1, -1, 1, 1, -1, 1, 1, 1]"
12n_0841,"[-1, 1, -1, -1, 1, -1, -1, -1, 1, -1, 1, -1, 1, 1]"
12n_0843,"[-1, -1, 1, 1, 1, -1, 1, -1, 1, 1, -1, 1, 1, 1]"
12n_0844,"[-1, -1, 1, -1, -1, -1, 1, 1, -1, -1, 1, 1, 1, -1, -1, 1, 1, 1]"
12n_0845,"[-1, 1, 1, 1, -1, -1, -1, 1, 1, -1, -1, 1, 1, 1]"
12n_0846,"[-1, -1, 1, 1, -1, 1, 1, -1, -1, -1, 1, -1, 1, 1]"
12n_0847,"[-1, -1, 1, 1, -1, 1, 1, -1, 1, -1, 1, -1, 1, 1]"
12n_0850,"[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
12n_0858,"[-1, 1, -1, -1, 1, -1, -1, -1, 1, -1, -1, -1, 1, 1]"
12n_0865,"[-1, -1, 1, -1, -1, 1, 1, -1, -1, -1, 1, 1, 1, 1]"
12n_0866,"[-1, 1, 1, -1, 1, -1, 1, -1, -1, -1, 1, 1, 1, 1]"
12n_0868,"[-1, 1, -1, 1, 1, -1, -1, 1, 1, -1, 1, -1, 1, 1]"
12n_0869,"[-1, 1, 1, 1, 1, -1, 1, -1, 1, -1, 1, -1, 1, 1]"
12n_0874,"[1, 1, -1, -1, 1, -1, 1, 1, -1, 1, -1, 1, 1, 1]"
12n_0875,"[-1, 1, -1, -1, 1, 1, 1, -1, 1, -1, 1, 1, 1, 1]"
12n_0876,"[-1, 1, -1, -1, 1, 1, 1, -1, 1, -1, -1, 1, 1, 1]"
12n_0882,"[-1, -1, 1, -1, -1, -1, -1, -1, -1, 1, -1, -1]"
12n_0883,"[-1, -1, 1, -1, 1, 1, 1, 1, -1, -1, 1, 1, 1, 1]"
12n_0884,"[-1, 1, -1, -1, 1, 1, 1, 1, -1, -1, 1, 1, -1, 1]"
12n_0886,"[-1, 1, -1, 1, 1, 1, 1, -1, -1, 1, 1, -1, 1, 1]"
12n_0888,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
