Name,Color List
11a_352,"[[1, 2, 3, 1, 3, 3, 1, 2, 2, 3, 1, 1, 2, 3], [2, 2, 3, 3, 1, 2, 2, 2, 3, 1, 3, 1, 1, 2], [2, 3, 2, 3, 3, 1, 2, 3, 1, 3, 3, 1, 2, 1], [3, 2, 2, 1, 3, 1, 3, 2, 3, 3, 1, 2, 1, 1]]"
11a_353,"[[1, 2, 3, 3, 3, 3, 3, 1, 2, 3, 3, 1, 2, 1]]"
11a_354,"[[1, 1, 3, 3, 2, 2, 2, 2, 3, 1, 1, 1, 2, 2, 2, 2]]"
11a_355,"[[2, 1, 3, 2, 3, 1, 3, 2, 1, 3, 1, 2]]"
11a_360,"[[2, 1, 3, 1, 2, 3, 2, 1, 3, 2, 3, 3, 1, 2]]"
11a_361,"[[2, 2, 2, 2, 2, 3, 1, 2, 3, 1, 2, 2, 2, 2, 1, 2]]"
11a_362,"[[3, 2, 1, 1, 3, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 3]]"
11a_365,"[[3, 2, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 2, 3]]"
11a_366,"[[2, 3, 1, 1, 1, 1, 1, 1, 3, 2, 3, 1, 1, 1, 2, 3], [3, 2, 1, 1, 1, 3, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2], [1, 1, 1, 1, 1, 3, 2, 1, 3, 2, 1, 1, 1, 1, 2, 1], [3, 1, 2, 2, 2, 1, 3, 2, 3, 1, 1, 2, 2, 2, 1, 1]]"
11n_1,"[[2, 3, 1, 3, 1, 2, 3, 2, 2, 3, 1, 2]]"
11n_2,"[[3, 1, 2, 1, 2, 3, 3, 2, 1, 3, 1, 2]]"
11n_13,"[[1, 2, 3, 2, 1, 3, 1, 2, 3, 1, 2, 1]]"
11n_14,"[[1, 2, 3, 2, 3, 3, 2, 1, 3, 1, 2, 1]]"
11n_18,"[[1, 2, 3, 3, 2, 3, 3, 2, 1, 3, 1, 2]]"
11n_28,"[[2, 3, 1, 2, 3, 1, 2, 2, 1, 3, 1, 2]]"
11n_29,"[[2, 3, 2, 3, 1, 1, 3, 2, 1, 3, 1, 2]]"
