Name,Dihedral Linking Numbers
11n_169,"[[[27, -6, 14, -26], [-6, 0, -6, 4], [14, -6, 10, -16], [-26, 4, -16, 20]], [[27, -6, 14, -26], [-6, 0, -6, 4], [14, -6, 10, -16], [-26, 4, -16, 20]], [[27, -6, 14, -26], [-6, 0, -6, 4], [14, -6, 10, -16], [-26, 4, -16, 20]]]"
11n_170,"[[[-168/43, 102/43, -142/43, 210/43], [102/43, 107/43, 34/43, -20/43], [-142/43, 34/43, 53/43, 156/43], [210/43, -20/43, 156/43, -69/43]], [[-168/43, 102/43, -142/43, 210/43], [102/43, 107/43, 34/43, -20/43], [-142/43, 34/43, 53/43, 156/43], [210/43, -20/43, 156/43, -69/43]], [[-168/43, 102/43, -142/43, 210/43], [102/43, 107/43, 34/43, -20/43], [-142/43, 34/43, 53/43, 156/43], [210/43, -20/43, 156/43, -69/43]]]"
11n_172,"[[[118/29, -22/29, -26/29, 18/29], [-22/29, 97/29, -4/29, -24/29], [-26/29, -4/29, 77/29, -2/29], [18/29, -24/29, -2/29, 75/29]], [[118/29, -22/29, -26/29, 18/29], [-22/29, 97/29, -4/29, -24/29], [-26/29, -4/29, 77/29, -2/29], [18/29, -24/29, -2/29, 75/29]], [[118/29, -22/29, -26/29, 18/29], [-22/29, 97/29, -4/29, -24/29], [-26/29, -4/29, 77/29, -2/29], [18/29, -24/29, -2/29, 75/29]]]"
11n_176,"[[[-3, 4, 0, 0], [4, -1, 0, 2], [0, 0, 1, 2], [0, 2, 2, -1]], [[-3, 4, 0, 0], [4, -1, 0, 2], [0, 0, 1, 2], [0, 2, 2, -1]], [[-3, 4, 0, 0], [4, -1, 0, 2], [0, 0, 1, 2], [0, 2, 2, -1]]]"
11n_179,"[[[47/29, -118/29, -70/29, 150/29], [-118/29, 84/29, 40/29, -94/29], [-70/29, 40/29, -50/29, 16/29], [150/29, -94/29, 16/29, -26/29]], [[47/29, -118/29, -70/29, 150/29], [-118/29, 84/29, 40/29, -94/29], [-70/29, 40/29, -50/29, 16/29], [150/29, -94/29, 16/29, -26/29]], [[47/29, -118/29, -70/29, 150/29], [-118/29, 84/29, 40/29, -94/29], [-70/29, 40/29, -50/29, 16/29], [150/29, -94/29, 16/29, -26/29]]]"
11n_183,"[[[9/13, -42/13, -14/13, 6/13], [-42/13, 1/13, -4/13, -28/13], [-14/13, -4/13, -23/13, -18/13], [6/13, -28/13, -18/13, -9/13]], [[9/13, -42/13, -14/13, 6/13], [-42/13, 1/13, -4/13, -28/13], [-14/13, -4/13, -23/13, -18/13], [6/13, -28/13, -18/13, -9/13]], [[9/13, -42/13, -14/13, 6/13], [-42/13, 1/13, -4/13, -28/13], [-14/13, -4/13, -23/13, -18/13], [6/13, -28/13, -18/13, -9/13]]]"
11n_185,"[[[-1, 2, -2, -2], [2, -2, 0, -2], [-2, 0, -2, 0], [-2, -2, 0, 0]], [[-1, -2, 2, -2], [-2, 0, -2, 0], [2, -2, -2, 0], [-2, 0, 0, -2]], [[-1, -2, -2, 2], [-2, -2, 0, 0], [-2, 0, 0, -2], [2, 0, -2, -2]]]"
12a_0006,"[[[-18, 2, -6, 14], [2, -2, 4, -2], [-6, 4, -8, 8], [14, -2, 8, -12]], [[-18, 2, -6, 14], [2, -2, 4, -2], [-6, 4, -8, 8], [14, -2, 8, -12]], [[-18, 2, -6, 14], [2, -2, 4, -2], [-6, 4, -8, 8], [14, -2, 8, -12]]]"
12a_0009,"[[[-28, 6, -14, 22], [6, -3, 4, -4], [-14, 4, -11, 14], [22, -4, 14, -21]], [[-28, 6, -14, 22], [6, -3, 4, -4], [-14, 4, -11, 14], [22, -4, 14, -21]], [[-28, 6, -14, 22], [6, -3, 4, -4], [-14, 4, -11, 14], [22, -4, 14, -21]]]"
12a_0023,"[[[-4, -2, -2, 6], [-2, 1, 2, -2], [-2, 2, -3, 2], [6, -2, 2, -3]], [[-4, -2, -2, 6], [-2, 1, 2, -2], [-2, 2, -3, 2], [6, -2, 2, -3]], [[-4, -2, -2, 6], [-2, 1, 2, -2], [-2, 2, -3, 2], [6, -2, 2, -3]]]"
12a_0024,"[[[-32, 6, -14, 26], [6, -3, 6, -4], [-14, 6, -13, 16], [26, -4, 16, -23]], [[-32, 6, -14, 26], [6, -3, 6, -4], [-14, 6, -13, 16], [26, -4, 16, -23]], [[-32, 6, -14, 26], [6, -3, 6, -4], [-14, 6, -13, 16], [26, -4, 16, -23]]]"
12a_0028,"[[[0, 2, -2, 2], [2, 1, 0, 0], [-2, 0, 1, 2], [2, 0, 2, -1]], [[0, 2, -2, 2], [2, 1, 0, 0], [-2, 0, 1, 2], [2, 0, 2, -1]], [[0, 2, -2, 2], [2, 1, 0, 0], [-2, 0, 1, 2], [2, 0, 2, -1]]]"
12a_0030,"[[[-6, -2, -2, 6], [-2, 0, 2, -2], [-2, 2, -4, 2], [6, -2, 2, -4]], [[-6, -2, -2, 6], [-2, 0, 2, -2], [-2, 2, -4, 2], [6, -2, 2, -4]], [[-6, -2, -2, 6], [-2, 0, 2, -2], [-2, 2, -4, 2], [6, -2, 2, -4]]]"
12a_0033,"[[[-6, -2, -2, 6], [-2, 0, 2, -2], [-2, 2, -4, 2], [6, -2, 2, -4]], [[-6, -2, -2, 6], [-2, 0, 2, -2], [-2, 2, -4, 2], [6, -2, 2, -4]], [[-6, -2, -2, 6], [-2, 0, 2, -2], [-2, 2, -4, 2], [6, -2, 2, -4]]]"
12a_0037,"[[[-4, 2, -2, 6], [2, 1, 2, 0], [-2, 2, -1, 4], [6, 0, 4, -3]], [[-4, 2, -2, 6], [2, 1, 2, 0], [-2, 2, -1, 4], [6, 0, 4, -3]], [[-4, 2, -2, 6], [2, 1, 2, 0], [-2, 2, -1, 4], [6, 0, 4, -3]]]"
12a_0043,"[[[2, 0, 0, 4], [0, 4, 2, 0], [0, 2, 2, 2], [4, 0, 2, 2]], [[2, 0, 0, 4], [0, 4, 2, 0], [0, 2, 2, 2], [4, 0, 2, 2]], [[2, 0, 0, 4], [0, 4, 2, 0], [0, 2, 2, 2], [4, 0, 2, 2]]]"
12a_0044,"[[[2, 4, -4, 4], [4, 2, 0, 0], [-4, 0, 2, 4], [4, 0, 4, -2]], [[2, 4, -4, 4], [4, 2, 0, 0], [-4, 0, 2, 4], [4, 0, 4, -2]], [[2, 4, -4, 4], [4, 2, 0, 0], [-4, 0, 2, 4], [4, 0, 4, -2]]]"
12a_0046,"[[[0, 4, -4, 0], [4, -1, -2, 0], [-4, -2, 1, 2], [0, 0, 2, -3]], [[0, 4, -4, 0], [4, -1, -2, 0], [-4, -2, 1, 2], [0, 0, 2, -3]], [[0, 4, -4, 0], [4, -1, -2, 0], [-4, -2, 1, 2], [0, 0, 2, -3]]]"
12a_0049,"[[[-10, 10, -2, -6], [10, -8, -4, 4], [-2, -4, 0, 2], [-6, 4, 2, -6]], [[-10, 10, -2, -6], [10, -8, -4, 4], [-2, -4, 0, 2], [-6, 4, 2, -6]], [[-10, 10, -2, -6], [10, -8, -4, 4], [-2, -4, 0, 2], [-6, 4, 2, -6]]]"
12a_0051,"[[[0, 0, -4, 4], [0, 1, 0, -2], [-4, 0, -1, 2], [4, -2, 2, -3]], [[0, 0, -4, 4], [0, 1, 0, -2], [-4, 0, -1, 2], [4, -2, 2, -3]], [[0, 0, -4, 4], [0, 1, 0, -2], [-4, 0, -1, 2], [4, -2, 2, -3]]]"
12a_0053,"[[[2, 4, 0, 0], [4, 2, 0, 2], [0, 0, 4, 2], [0, 2, 2, 2]], [[2, 4, 0, 0], [4, 2, 0, 2], [0, 0, 4, 2], [0, 2, 2, 2]], [[2, 4, 0, 0], [4, 2, 0, 2], [0, 0, 4, 2], [0, 2, 2, 2]]]"
12a_0059,"[[[-8, -2, 10, -2], [-2, -5, 4, 4], [10, 4, -5, -2], [-2, 4, -2, 1]], [[-8, -2, 10, -2], [-2, -5, 4, 4], [10, 4, -5, -2], [-2, 4, -2, 1]], [[-8, -2, 10, -2], [-2, -5, 4, 4], [10, 4, -5, -2], [-2, 4, -2, 1]]]"
12a_0063,"[[[-8, -2, 10, -2], [-2, -5, 4, 4], [10, 4, -5, -2], [-2, 4, -2, 1]], [[-8, -2, 10, -2], [-2, -5, 4, 4], [10, 4, -5, -2], [-2, 4, -2, 1]], [[-8, -2, 10, -2], [-2, -5, 4, 4], [10, 4, -5, -2], [-2, 4, -2, 1]]]"
12a_0064,"[[[2, 4, -4, 4], [4, 2, 0, 0], [-4, 0, 2, 4], [4, 0, 4, -2]], [[2, 4, -4, 4], [4, 2, 0, 0], [-4, 0, 2, 4], [4, 0, 4, -2]], [[2, 4, -4, 4], [4, 2, 0, 0], [-4, 0, 2, 4], [4, 0, 4, -2]]]"
12a_0087,"[[[-28, -10, 22, 2], [-10, -14, 12, 6], [22, 12, -20, -4], [2, 6, -4, -4]], [[-28, -10, 22, 2], [-10, -14, 12, 6], [22, 12, -20, -4], [2, 6, -4, -4]], [[-28, -10, 22, 2], [-10, -14, 12, 6], [22, 12, -20, -4], [2, 6, -4, -4]]]"
12a_0099,"[[[-4, 2, -2, 2], [2, -1, 0, 0], [-2, 0, -1, 2], [2, 0, 2, -3]], [[-4, 2, -2, 2], [2, -1, 0, 0], [-2, 0, -1, 2], [2, 0, 2, -3]], [[-4, 2, -2, 2], [2, -1, 0, 0], [-2, 0, -1, 2], [2, 0, 2, -3]]]"
12a_0119,"[[[10, 14, -14, -2], [14, 4, -8, 0], [-14, -8, 12, 6], [-2, 0, 6, -2]], [[10, 14, -14, -2], [14, 4, -8, 0], [-14, -8, 12, 6], [-2, 0, 6, -2]], [[10, 14, -14, -2], [14, 4, -8, 0], [-14, -8, 12, 6], [-2, 0, 6, -2]]]"
12a_0135,"[[[18, 10, -18, -2], [10, 8, -10, -4], [-18, -10, 14, 4], [-2, -4, 4, 0]], [[18, 10, -18, -2], [10, 8, -10, -4], [-18, -10, 14, 4], [-2, -4, 4, 0]], [[18, 10, -18, -2], [10, 8, -10, -4], [-18, -10, 14, 4], [-2, -4, 4, 0]]]"
12a_0141,"[[[6, 2, -2, -2], [2, 2, -2, 0], [-2, -2, 4, 0], [-2, 0, 0, 2]], [[6, 2, -2, -2], [2, 2, -2, 0], [-2, -2, 4, 0], [-2, 0, 0, 2]], [[6, 2, -2, -2], [2, 2, -2, 0], [-2, -2, 4, 0], [-2, 0, 0, 2]]]"
12a_0148,"[[[-24, -10, 18, 2], [-10, -12, 10, 4], [18, 10, -18, -4], [2, 4, -4, -4]], [[-24, -10, 18, 2], [-10, -12, 10, 4], [18, 10, -18, -4], [2, 4, -4, -4]], [[-24, -10, 18, 2], [-10, -12, 10, 4], [18, 10, -18, -4], [2, 4, -4, -4]]]"
12a_0151,"[[[2, 2, -6, 6], [2, 4, 0, -2], [-6, 0, 2, 4], [6, -2, 4, -2]], [[2, 2, -6, 6], [2, 4, 0, -2], [-6, 0, 2, 4], [6, -2, 4, -2]], [[2, 2, -6, 6], [2, 4, 0, -2], [-6, 0, 2, 4], [6, -2, 4, -2]]]"
12a_0157,"[[[6, 2, -6, 2], [2, 4, -2, -2], [-6, -2, 4, 2], [2, -2, 2, 0]], [[6, 2, -6, 2], [2, 4, -2, -2], [-6, -2, 4, 2], [2, -2, 2, 0]], [[6, 2, -6, 2], [2, 4, -2, -2], [-6, -2, 4, 2], [2, -2, 2, 0]]]"
12a_0158,"[[[-4, 6, -2, 2], [6, -1, 0, 2], [-2, 0, 1, 4], [2, 2, 4, -3]], [[-4, 6, -2, 2], [6, -1, 0, 2], [-2, 0, 1, 4], [2, 2, 4, -3]], [[-4, 6, -2, 2], [6, -1, 0, 2], [-2, 0, 1, 4], [2, 2, 4, -3]]]"
12a_0163,"[[[827/463, -1950/463, 686/463, 1082/463], [-1950/463, 1914/463, -434/463, 884/463], [686/463, -434/463, 2112/463, -632/463], [1082/463, 884/463, -632/463, 596/463]], [[827/463, 1082/463, -1950/463, 686/463], [1082/463, 596/463, 884/463, -632/463], [-1950/463, 884/463, 1914/463, -434/463], [686/463, -632/463, -434/463, 2112/463]], [[827/463, 686/463, 1082/463, -1950/463], [686/463, 2112/463, -632/463, -434/463], [1082/463, -632/463, 596/463, 884/463], [-1950/463, -434/463, 884/463, 1914/463]]]"
12a_0165,"[[[0, 6, -6, 2], [6, 1, -2, 0], [-6, -2, 3, 4], [2, 0, 4, -3]], [[0, 6, -6, 2], [6, 1, -2, 0], [-6, -2, 3, 4], [2, 0, 4, -3]], [[0, 6, -6, 2], [6, 1, -2, 0], [-6, -2, 3, 4], [2, 0, 4, -3]]]"
12a_0169,"[[[-2, 6, -6, -2], [6, -2, -4, 0], [-6, -4, 2, 2], [-2, 0, 2, -4]], [[-2, 6, -6, -2], [6, -2, -4, 0], [-6, -4, 2, 2], [-2, 0, 2, -4]], [[-2, 6, -6, -2], [6, -2, -4, 0], [-6, -4, 2, 2], [-2, 0, 2, -4]]]"
12a_0187,"[[[-10, -6, 2, 6], [-6, -2, 4, -2], [2, 4, -8, 0], [6, -2, 0, -4]], [[-10, -6, 2, 6], [-6, -2, 4, -2], [2, 4, -8, 0], [6, -2, 0, -4]], [[-10, -6, 2, 6], [-6, -2, 4, -2], [2, 4, -8, 0], [6, -2, 0, -4]]]"
12a_0190,"[[[22, 10, -22, -2], [10, 10, -12, -6], [-22, -12, 16, 4], [-2, -6, 4, 0]], [[22, 10, -22, -2], [10, 10, -12, -6], [-22, -12, 16, 4], [-2, -6, 4, 0]], [[22, 10, -22, -2], [10, 10, -12, -6], [-22, -12, 16, 4], [-2, -6, 4, 0]]]"
12a_0193,"[[[-8, 2, -10, 10], [2, 1, 0, -4], [-10, 0, -3, 6], [10, -4, 6, -9]], [[-8, 2, -10, 10], [2, 1, 0, -4], [-10, 0, -3, 6], [10, -4, 6, -9]], [[-8, 2, -10, 10], [2, 1, 0, -4], [-10, 0, -3, 6], [10, -4, 6, -9]]]"
12a_0199,"[[[-12, -2, -6, 18], [-2, 3, 6, -4], [-6, 6, -7, 8], [18, -4, 8, -9]], [[-12, -2, -6, 18], [-2, 3, 6, -4], [-6, 6, -7, 8], [18, -4, 8, -9]], [[-12, -2, -6, 18], [-2, 3, 6, -4], [-6, 6, -7, 8], [18, -4, 8, -9]]]"
12a_0206,"[[[-4, -2, 2, 6], [-2, 1, 4, 0], [2, 4, -3, 2], [6, 0, 2, -1]], [[-4, -2, 2, 6], [-2, 1, 4, 0], [2, 4, -3, 2], [6, 0, 2, -1]], [[-4, -2, 2, 6], [-2, 1, 4, 0], [2, 4, -3, 2], [6, 0, 2, -1]]]"
12a_0209,"[[[-8, -4, 4, 4], [-4, -2, 4, 0], [4, 4, -6, 0], [4, 0, 0, -2]], [[-8, -4, 4, 4], [-4, -2, 4, 0], [4, 4, -6, 0], [4, 0, 0, -2]], [[-8, -4, 4, 4], [-4, -2, 4, 0], [4, 4, -6, 0], [4, 0, 0, -2]]]"
12a_0210,"[[[2, 4, -4, 4], [4, 2, 0, 0], [-4, 0, 2, 4], [4, 0, 4, -2]], [[2, 4, -4, 4], [4, 2, 0, 0], [-4, 0, 2, 4], [4, 0, 4, -2]], [[2, 4, -4, 4], [4, 2, 0, 0], [-4, 0, 2, 4], [4, 0, 4, -2]]]"
12a_0212,"[[[0, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]], [[0, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]], [[0, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]]"
12a_0218,"[[[0, -2, 2, 2], [-2, 1, 2, 0], [2, 2, -1, 0], [2, 0, 0, 1]], [[0, -2, 2, 2], [-2, 1, 2, 0], [2, 2, -1, 0], [2, 0, 0, 1]], [[0, -2, 2, 2], [-2, 1, 2, 0], [2, 2, -1, 0], [2, 0, 0, 1]]]"
12a_0223,"[[[-1824/533, -1366/533, -42/533, 1254/533], [-1366/533, -933/533, -56/533, 606/533], [-42/533, -56/533, -285/533, -704/533], [1254/533, 606/533, -704/533, -1595/533]], [[-1824/533, 1254/533, -1366/533, -42/533], [1254/533, -1595/533, 606/533, -704/533], [-1366/533, 606/533, -933/533, -56/533], [-42/533, -704/533, -56/533, -285/533]], [[-1824/533, -42/533, 1254/533, -1366/533], [-42/533, -285/533, -704/533, -56/533], [1254/533, -704/533, -1595/533, 606/533], [-1366/533, -56/533, 606/533, -933/533]]]"
12a_0224,"[[[22, -26, -6, 22], [-26, 22, 8, -16], [-6, 8, -2, -2], [22, -16, -2, 8]], [[22, -26, -6, 22], [-26, 22, 8, -16], [-6, 8, -2, -2], [22, -16, -2, 8]], [[22, -26, -6, 22], [-26, 22, 8, -16], [-6, 8, -2, -2], [22, -16, -2, 8]]]"
12a_0227,"[[[-4, -2, -2, 10], [-2, 3, 4, -2], [-2, 4, -3, 4], [10, -2, 4, -3]], [[-4, -2, -2, 10], [-2, 3, 4, -2], [-2, 4, -3, 4], [10, -2, 4, -3]], [[-4, -2, -2, 10], [-2, 3, 4, -2], [-2, 4, -3, 4], [10, -2, 4, -3]]]"
12a_0235,"[[[0, 4, -4, 0], [4, 1, -2, 0], [-4, -2, 3, 2], [0, 0, 2, -1]], [[0, 4, -4, 0], [4, 1, -2, 0], [-4, -2, 3, 2], [0, 0, 2, -1]], [[0, 4, -4, 0], [4, 1, -2, 0], [-4, -2, 3, 2], [0, 0, 2, -1]]]"
12a_0237,"[[[2, 0, 0, 4], [0, 2, 2, 0], [0, 2, 0, 2], [4, 0, 2, 0]], [[2, 0, 0, 4], [0, 2, 2, 0], [0, 2, 0, 2], [4, 0, 2, 0]], [[2, 0, 0, 4], [0, 2, 2, 0], [0, 2, 0, 2], [4, 0, 2, 0]]]"
12a_0243,"[[[14, -6, -6, 6], [-6, 10, 0, -6], [-6, 0, 4, 0], [6, -6, 0, 4]], [[14, -6, -6, 6], [-6, 10, 0, -6], [-6, 0, 4, 0], [6, -6, 0, 4]], [[14, -6, -6, 6], [-6, 10, 0, -6], [-6, 0, 4, 0], [6, -6, 0, 4]]]"
12a_0253,"[[[-4, -2, 2, 6], [-2, 1, 4, 0], [2, 4, -3, 2], [6, 0, 2, -1]], [[-4, -2, 2, 6], [-2, 1, 4, 0], [2, 4, -3, 2], [6, 0, 2, -1]], [[-4, -2, 2, 6], [-2, 1, 4, 0], [2, 4, -3, 2], [6, 0, 2, -1]]]"
12a_0263,"[[[-8, 2, -2, 6], [2, -1, 2, 0], [-2, 2, -3, 4], [6, 0, 4, -5]], [[-8, 2, -2, 6], [2, -1, 2, 0], [-2, 2, -3, 4], [6, 0, 4, -5]], [[-8, 2, -2, 6], [2, -1, 2, 0], [-2, 2, -3, 4], [6, 0, 4, -5]]]"
12a_0284,"[[[85, -22, 54, -74], [-22, 6, -10, 16], [54, -10, 32, -48], [-74, 16, -48, 70]], [[85, -22, 54, -74], [-22, 6, -10, 16], [54, -10, 32, -48], [-74, 16, -48, 70]], [[85, -22, 54, -74], [-22, 6, -10, 16], [54, -10, 32, -48], [-74, 16, -48, 70]]]"
12a_0296,"[[[-9, -2, 2, 6], [-2, -1, 4, 0], [2, 4, -5, 2], [6, 0, 2, -3]], [[-9, -2, 2, 6], [-2, -1, 4, 0], [2, 4, -5, 2], [6, 0, 2, -3]], [[-9, -2, 2, 6], [-2, -1, 4, 0], [2, 4, -5, 2], [6, 0, 2, -3]]]"
12a_0299,"[[[8, 2, 6, -10], [2, -1, -2, 4], [6, -2, 5, -4], [-10, 4, -4, 7]], [[8, 2, 6, -10], [2, -1, -2, 4], [6, -2, 5, -4], [-10, 4, -4, 7]], [[8, 2, 6, -10], [2, -1, -2, 4], [6, -2, 5, -4], [-10, 4, -4, 7]]]"
12a_0302,"[[[-2, 6, -6, -2], [6, -2, -4, 0], [-6, -4, 2, 2], [-2, 0, 2, -4]], [[-2, 6, -6, -2], [6, -2, -4, 0], [-6, -4, 2, 2], [-2, 0, 2, -4]], [[-2, 6, -6, -2], [6, -2, -4, 0], [-6, -4, 2, 2], [-2, 0, 2, -4]]]"
12a_0306,"[[[-38, 6, -18, 30], [6, -5, 6, -6], [-18, 6, -17, 18], [30, -6, 18, -29]], [[-38, 6, -18, 30], [6, -5, 6, -6], [-18, 6, -17, 18], [30, -6, 18, -29]], [[-38, 6, -18, 30], [6, -5, 6, -6], [-18, 6, -17, 18], [30, -6, 18, -29]]]"
12a_0309,"[[[1701/307, -150/307, -250/307, 10/307], [-150/307, 572/307, -70/307, -120/307], [-250/307, -70/307, 702/307, -200/307], [10/307, -120/307, -200/307, 622/307]], [[1701/307, 10/307, -150/307, -250/307], [10/307, 622/307, -120/307, -200/307], [-150/307, -120/307, 572/307, -70/307], [-250/307, -200/307, -70/307, 702/307]], [[1701/307, -250/307, 10/307, -150/307], [-250/307, 702/307, -200/307, -70/307], [10/307, -200/307, 622/307, -120/307], [-150/307, -70/307, -120/307, 572/307]]]"
12a_0310,"[[[433/13, -110/13, -350/13, 250/13], [-110/13, 35/13, 70/13, -50/13], [-350/13, 70/13, 335/13, -230/13], [250/13, -50/13, -230/13, 155/13]], [[433/13, 250/13, -110/13, -350/13], [250/13, 155/13, -50/13, -230/13], [-110/13, -50/13, 35/13, 70/13], [-350/13, -230/13, 70/13, 335/13]], [[433/13, -350/13, 250/13, -110/13], [-350/13, 335/13, -230/13, 70/13], [250/13, -230/13, 155/13, -50/13], [-110/13, 70/13, -50/13, 35/13]]]"
12a_0311,"[[[-14, 6, -14, 18], [6, 3, 2, -4], [-14, 2, -3, 12], [18, -4, 12, -13]], [[-14, 6, -14, 18], [6, 3, 2, -4], [-14, 2, -3, 12], [18, -4, 12, -13]], [[-14, 6, -14, 18], [6, 3, 2, -4], [-14, 2, -3, 12], [18, -4, 12, -13]]]"
12a_0314,"[[[28, -22, -6, 18], [-22, 23, 6, -14], [-6, 6, 3, -2], [18, -14, -2, 11]], [[28, -22, -6, 18], [-22, 23, 6, -14], [-6, 6, 3, -2], [18, -14, -2, 11]], [[28, -22, -6, 18], [-22, 23, 6, -14], [-6, 6, 3, -2], [18, -14, -2, 11]]]"
12a_0317,"[[[208/41, -78/41, -266/41, 158/41], [-78/41, 142/41, -54/41, -172/41], [-266/41, -54/41, 24/41, 40/41], [158/41, -172/41, 40/41, -70/41]], [[208/41, -78/41, -266/41, 158/41], [-78/41, 142/41, -54/41, -172/41], [-266/41, -54/41, 24/41, 40/41], [158/41, -172/41, 40/41, -70/41]], [[208/41, -78/41, -266/41, 158/41], [-78/41, 142/41, -54/41, -172/41], [-266/41, -54/41, 24/41, 40/41], [158/41, -172/41, 40/41, -70/41]]]"
12a_0327,"[[[-2, -2, 2, -2], [-2, -2, 0, 0], [2, 0, -2, -2], [-2, 0, -2, 0]], [[-2, -2, 2, -2], [-2, -2, 0, 0], [2, 0, -2, -2], [-2, 0, -2, 0]], [[-2, -2, 2, -2], [-2, -2, 0, 0], [2, 0, -2, -2], [-2, 0, -2, 0]]]"
12a_0337,"[[[-4, 0, 4, 0], [0, -2, 2, 2], [4, 2, -2, 0], [0, 2, 0, 0]], [[-4, 0, 4, 0], [0, -2, 2, 2], [4, 2, -2, 0], [0, 2, 0, 0]], [[-4, 0, 4, 0], [0, -2, 2, 2], [4, 2, -2, 0], [0, 2, 0, 0]]]"
12a_0345,"[[[2, 4, -4, 4], [4, 4, 0, 0], [-4, 0, 4, 4], [4, 0, 4, 0]], [[2, 4, -4, 4], [4, 4, 0, 0], [-4, 0, 4, 4], [4, 0, 4, 0]], [[2, 4, -4, 4], [4, 4, 0, 0], [-4, 0, 4, 4], [4, 0, 4, 0]]]"
12a_0347,"[[[60/41, 174/41, -202/41, -2/41], [174/41, 70/41, -102/41, -14/41], [-202/41, -102/41, 158/41, 86/41], [-2/41, -14/41, 86/41, -30/41]], [[60/41, 174/41, -202/41, -2/41], [174/41, 70/41, -102/41, -14/41], [-202/41, -102/41, 158/41, 86/41], [-2/41, -14/41, 86/41, -30/41]], [[60/41, 174/41, -202/41, -2/41], [174/41, 70/41, -102/41, -14/41], [-202/41, -102/41, 158/41, 86/41], [-2/41, -14/41, 86/41, -30/41]]]"
12a_0352,"[[[-96, 22, -58, 82], [22, -7, 12, -18], [-58, 12, -37, 52], [82, -18, 52, -77]], [[-96, 22, -58, 82], [22, -7, 12, -18], [-58, 12, -37, 52], [82, -18, 52, -77]], [[-96, 22, -58, 82], [22, -7, 12, -18], [-58, 12, -37, 52], [82, -18, 52, -77]]]"
12a_0354,"[[[4536/377, 2486/377, -446/377, -3554/377], [2486/377, 2422/377, -534/377, -2000/377], [-446/377, -534/377, 868/377, 1020/377], [-3554/377, -2000/377, 1020/377, 3888/377]], [[4536/377, -3554/377, 2486/377, -446/377], [-3554/377, 3888/377, -2000/377, 1020/377], [2486/377, -2000/377, 2422/377, -534/377], [-446/377, 1020/377, -534/377, 868/377]], [[4536/377, -446/377, -3554/377, 2486/377], [-446/377, 868/377, 1020/377, -534/377], [-3554/377, 1020/377, 3888/377, -2000/377], [2486/377, -534/377, -2000/377, 2422/377]]]"
12a_0361,"[[[-324/29, 26/29, -138/29, 274/29], [26/29, -25/29, 68/29, -56/29], [-138/29, 68/29, -149/29, 150/29], [274/29, -56/29, 150/29, -231/29]], [[-324/29, 26/29, -138/29, 274/29], [26/29, -25/29, 68/29, -56/29], [-138/29, 68/29, -149/29, 150/29], [274/29, -56/29, 150/29, -231/29]], [[-324/29, 26/29, -138/29, 274/29], [26/29, -25/29, 68/29, -56/29], [-138/29, 68/29, -149/29, 150/29], [274/29, -56/29, 150/29, -231/29]]]"
12a_0367,"[[[-8, 6, 2, 2], [6, -3, 2, 4], [2, 2, -1, 4], [2, 4, 4, -3]], [[-8, 6, 2, 2], [6, -3, 2, 4], [2, 2, -1, 4], [2, 4, 4, -3]], [[-8, 6, 2, 2], [6, -3, 2, 4], [2, 2, -1, 4], [2, 4, 4, -3]]]"
12a_0373,"[[[-4, 6, -2, 2], [6, -1, 0, 2], [-2, 0, 1, 4], [2, 2, 4, -3]], [[-4, 6, -2, 2], [6, -1, 0, 2], [-2, 0, 1, 4], [2, 2, 4, -3]], [[-4, 6, -2, 2], [6, -1, 0, 2], [-2, 0, 1, 4], [2, 2, 4, -3]]]"
12a_0374,"[[[-4, 6, -2, -2], [6, -3, -2, 2], [-2, -2, 1, 2], [-2, 2, 2, -3]], [[-4, 6, -2, -2], [6, -3, -2, 2], [-2, -2, 1, 2], [-2, 2, 2, -3]], [[-4, 6, -2, -2], [6, -3, -2, 2], [-2, -2, 1, 2], [-2, 2, 2, -3]]]"
12a_0380,"[[[-2, 2, -6, 2], [2, 0, -2, -2], [-6, -2, 0, 2], [2, -2, 2, -4]], [[-2, 2, -6, 2], [2, 0, -2, -2], [-6, -2, 0, 2], [2, -2, 2, -4]], [[-2, 2, -6, 2], [2, 0, -2, -2], [-6, -2, 0, 2], [2, -2, 2, -4]]]"
12a_0382,"[[[-8, 2, -14, 14], [2, 3, 0, -6], [-14, 0, -3, 8], [14, -6, 8, -11]], [[-8, 2, -14, 14], [2, 3, 0, -6], [-14, 0, -3, 8], [14, -6, 8, -11]], [[-8, 2, -14, 14], [2, 3, 0, -6], [-14, 0, -3, 8], [14, -6, 8, -11]]]"
12a_0385,"[[[-14, -2, -6, 14], [-2, 0, 4, -4], [-6, 4, -8, 6], [14, -4, 6, -10]], [[-14, -2, -6, 14], [-2, 0, 4, -4], [-6, 4, -8, 6], [14, -4, 6, -10]], [[-14, -2, -6, 14], [-2, 0, 4, -4], [-6, 4, -8, 6], [14, -4, 6, -10]]]"
