name,gauss_notation
12n_0743,"{1, 2, -3, 4, -5, -1, 6, 7, -8, 3, -9, 10, -11, 5, 12, -6, -2, 11, -10, 9, -4, 8, -7, -12}"
12n_0746,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -3, -9, 10, -11, -5, 12, -6, 2, 11, -10, 9, 4, -8, 7, -12}"
12n_0755,"{1, -2, 3, -4, 5, -1, 6, -7, 4, -3, 8, -9, 2, -5, -10, 11, -12, -6, 9, -8, 7, 10, -11, 12}"
12n_0770,"{1, -2, -3, 4, 5, -1, 6, -7, 8, 3, -4, -9, 10, -11, 12, -5, 2, -6, 11, -10, 7, -8, 9, -12}"
12n_0774,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -3, 4, 9, -10, 11, -12, -5, 2, -8, 7, -6, -11, 10, -9, 12}"
12n_0778,"{1, -2, 3, -4, 5, -1, -6, 7, 2, -3, 8, -9, 10, -11, 12, -5, 4, -8, 9, -10, -7, 6, 11, -12}"
12n_0805,"{1, 2, -3, 4, -5, -1, 6, 7, -8, 3, -2, 9, -10, 11, -12, 8, -4, 5, -7, 12, -11, 10, -9, -6}"
12n_0827,"{1, 2, -3, 4, -5, -1, 6, 7, -8, 3, -9, 10, -2, 11, -12, 8, -4, 9, -10, 5, -7, 12, -11, -6}"
12n_0830,"{1, -2, 3, -4, 5, -1, -6, 7, 2, -3, -8, 9, -10, -11, 12, 6, -7, 8, -9, 10, 4, -5, 11, -12}"
12n_0840,"{1, -2, -3, 4, 5, -1, 6, -7, 8, -5, -9, 3, 10, -11, 7, -6, 12, -10, -4, 9, 2, -12, 11, -8}"
12n_0848,"{1, 2, -3, 4, -5, -1, 6, -7, -8, 9, -10, 3, -11, 5, 7, -12, -2, 11, -4, 8, -9, 10, 12, -6}"
12n_0855,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -9, 10, -3, 4, 11, -12, -5, 2, -10, 9, -6, 7, -8, -11, 12}"
12n_0871,"{1, -2, -3, 4, 5, -1, 6, -7, 2, -5, 8, -9, 10, 3, -4, -11, 12, -10, 7, -6, 9, -12, 11, -8}"
12n_0873,"{1, -2, 3, -4, 5, -1, 6, -7, 8, -5, 2, 9, -10, -3, 4, 11, -12, 10, -9, -6, 7, 12, -11, -8}"
